article id,fp ratio,fp count,support,title,original keywords
fpsyg.2014.00105,0.13213703099510604,81,613,The role of conceptual knowledge in understanding synaesthesia: Evaluating contemporary findings from a hub-and-spokes perspective,synesthesia;multisensory integration;attention;color memory;object knowledge
fpsyg.2015.00312,0.1316270566727605,72,547,Working memory differences in long-distance dependency resolution,locality;antilocality;working memory capacity;individual differences;Spanish;activation;DLT;expectation
fpsyg.2015.00980,0.1295971978984238,74,571,A dance movement therapy group for depressed adult patients in a psychiatric outpatient clinic: effects of the treatment,dance movement therapy;depression;antidepressants;treatment outcome;group therapy;psychiatric outpatient clinic
fpsyg.2012.00290,0.12920353982300886,73,565,Motor Consciousness during Intention-Based and Stimulus-Based Actions: Modulating Attention Resources through Mindfulness Meditation,grip force;sensation;consciousness;attention;dual task;mindfulness;motor planning;intention
fpsyg.2015.00595,0.1284722222222222,74,576,Emotional expression recognition and attribution bias among sexual and violent offenders: a signal detection analysis,sexual offender;antisocial;facial expression;emotion;signal detection theory (SDT)
fpsyg.2016.00823,0.12811387900355872,72,562,Measuring the Performance of Attention Networks with the Dalhousie Computerized Attention Battery (DalCAB): Methodology and Reliability in Healthy Adults,computerized assessment;attention;orienting;alerting;executive function
fpsyg.2016.01040,0.12794612794612795,76,594,Positive Affect Is Inversely Associated with Mortality in Individuals without Depression,experienced well-being;evaluative well-being;mortality;longitudinal study;depression
fpsyg.2015.01491,0.1273344651952462,75,589,Neural correlates of gratitude,affective neuroscience;fMRI;Holocaust testimony;pro-social behavior;altruism
fpsyg.2014.01513,0.12585034013605442,74,588,Skilled performance tests and their use in diagnosing handedness and footedness at children of lower school age 8 10,handedness;footedness;performance tests;laterality;children;fine motor;gross motor
fpsyg.2013.00489,0.12568306010928962,69,549,Design and evaluation of the computer-based training program Calcularis for enhancing numerical cognition,learning;intervention;optimization;calculation;spatial representation;interactive learning environment
fpsyg.2014.00502,0.1254295532646048,73,582,Is crying a self-soothing behavior?,emotion regulation;self-soothing;social-soothing;mood management;crying
fpsyg.2014.00012,0.125,73,584,"Hedonic appreciation and verbal description of pleasant and unpleasant odors in untrained, trainee cooks, flavorists, and perfumers",olfaction;expertise;hedonic;emotion;perfumery
fpsyg.2015.01071,0.12369337979094076,71,574,"Auditory verbal hallucinations in schizophrenia and post-traumatic stress disorder: common phenomenology, common cause, common interventions?",abuse;dissociation;hallucinations;hearing voices;memory;PTSD;psychosis;traumatology
fpsyg.2014.01514,0.12353923205342238,74,599,Exposure to trauma-relevant pictures is associated with tachycardia in victims who had experienced an intense peritraumatic defensive response: the tonic immobility,emotion;defensive responses;tonic immobility;heart rate;trauma-relevant pictures;individual difference;stimuli relevance
fpsyg.2013.00281,0.12142857142857143,68,560,On Disturbed Time Continuity in Schizophrenia: An Elementary Impairment in Visual Perception?,schizophrenia;time;anticipation;synchrony;attention;implicit processing;Simon effect
fpsyg.2012.00352,0.12059369202226346,65,539,Effects of Social Support by a Dog on Stress Modulation in Male Children with Insecure Attachment,attachment;human-dog interaction;social support;stress regulation;children;cortisol
fpsyg.2016.00805,0.12020033388981637,72,599,Mindfulness-Oriented Meditation for Primary School Children: Effects on Attention and Psychological Well-Being,primary school children;mindfulness-meditation;teachers report;attention;psychological well-being
fpsyg.2013.00265,0.11940298507462686,72,603,Enhancing SART Validity by Statistically Controlling Speed-Accuracy Trade-Offs,SART;speed-accuracy trade-off;attention;sustained attention
fpsyg.2012.00288,0.11839708561020036,65,549,Psychosocial Vulnerabilities to Depression after Acute Coronary Syndrome: The Pivotal Role of Rumination in Predicting and Maintaining Depression,psychosocial vulnerabilities;post-ACS;depression;rumination;cardiovascular disease
fpsyg.2014.01500,0.11837455830388692,67,566,"Segmentation of dance movement: effects of expertise, visual familiarity, motor experience and music",expertise;event segmentation;dance;movement learning;motor experience;music
fpsyg.2013.00540,0.11725293132328309,70,597,Abnormal task modulation of oscillatory neural activity in schizophrenia,schizophrenia;oscillations;alpha;beta;AX-CPT;cognitive;motor preparation
fpsyg.2015.01709,0.11583011583011583,60,518,Americans Still Overestimate Social Class Mobility: A Pre-Registered Self-Replication,social class;replication;intergroup relations;social cognition;motivated cognition
fpsyg.2012.00552,0.11580882352941177,63,544,When the Ignored Gets Bound: Sequential Effects in the Flanker Task,flanker task;cognitive control;conflict monitoring;sequential dependencies;associative learning;episodic binding
fpsyg.2011.00183,0.11517367458866545,63,547,Is There a Relationship between Language Switching and Executive Functions in Bilingualism? Introducing a within group Analysis Approach,bilingualism;executive functions;inhibition;set shifting;updating;language switching
fpsyg.2016.00440,0.11472602739726027,67,584,Children s Expectations and Understanding of Kinship as a Social Category,social cognition;kin preference;development;social categories;resource sharing
fpsyg.2014.01282,0.11456628477905073,70,611,Inferring reward prediction errors in patients with schizophrenia: a dynamic reward task for reinforcement learning,Bayesian estimation method;dynamic reward task;matching law;psychosis;reinforcement learning model;reward prediction error;schizophrenia
fpsyg.2012.00489,0.11449016100178891,64,559,Cognitive and Neural Aspects of Information Processing in Major Depressive Disorder: An Integrative Perspective,depression;MDD;neuroimaging;amygdala;interpretation bias;attention bias;memory bias;cognitive control
fpsyg.2015.00691,0.1141804788213628,62,543,Compensating for age limits through emotional crossmodal integration,aging;emotion;faces;voices;non-verbal vocalizations;multimodal integration;race model
fpsyg.2015.01968,0.11343804537521815,65,573,The Sense of Commitment: A Minimal Approach,commitment;joint action;cooperation;coordination;development
fpsyg.2013.00339,0.11307420494699646,64,566,Age-related changes in visual exploratory behavior in a natural scene setting,oculomotor behavior;eye movements;visual attention;driving simulator;aging;video game experience
fpsyg.2016.00111,0.11186440677966102,66,590,Infants Understanding of Object-Directed Action: An Interdisciplinary Synthesis,infant goal attribution;mirror neurons;object cognition;social cognition;action prediction
fpsyg.2013.00527,0.11090909090909092,61,550,Attentional capture by social stimuli in young infants,face perception;sex differences;infant development;attention;saliency map
fpsyg.2015.01378,0.11090909090909092,61,550,Manipulating target size influences perceptions of success when learning a dart-throwing skill but does not impact retention,motor learning;feedback;error-processing;motivation;self-efficacy;success evaluation
fpsyg.2013.00482,0.11030741410488246,61,553,Relationships between dimensional factors of psychopathy and schizotypy,psychopathy;schizotypy;self-centered impulsivity;fearless dominance;schizophrenia
fpsyg.2016.00993,0.10990990990990991,61,555,Differences in the Association between Segment and Language: Early Bilinguals Pattern with Monolinguals and Are Less Accurate than Late Bilinguals,speech perception;foreign-accented speech;bilingualism;language categorization;Spanish phonology;English phonology;metalinguistic awareness
fpsyg.2015.00201,0.1097972972972973,65,592,Parsing (malicious) pleasures: schadenfreude and gloating at others adversity,schadenfreude;gloating;pride;joy;satisfaction;emotion;group;competition
fpsyg.2013.00737,0.10956521739130434,63,575,Advanced analysis of free visual exploration patterns in schizophrenia,schizophrenia;visual scanpath;visual exploration;focal processing;exploration strategy;attentional landscape;scanpath similarity
fpsyg.2016.00652,0.10843373493975904,63,581,Prospective Associations between Emotion Dysregulation and Fear-Potentiated Startle: The Moderating Effect of Respiratory Sinus Arrhythmia,emotion regulation;fear-potentiated startle;respiratory sinus arrhythmia;trauma;physiology
fpsyg.2016.00073,0.10839160839160839,62,572,Frontal Cortical Asymmetry May Partially Mediate the Influence of Social Power on Anger Expression,power;emotion;expressivity;frontal alpha asymmetry;mediator
fpsyg.2014.00568,0.108348134991119,61,563,The shadow of a doubt? Evidence for perceptuo-motor linkage during auditory and audiovisual close-shadowing,speech perception;speech production;audiovisual speech perception;close-shadowing;sensorimotor interactions
fpsyg.2013.00786,0.10745233968804159,62,577,Brain responses to odor mixtures with sub-threshold components,fMRI;smell;olfactory;mixing
fpsyg.2015.01089,0.10727272727272727,59,550,Deceit and facial expression in children: the enabling role of the poker face child and the dependent personality of the detector,deceit;children;facial expression;emotion;dependent personality;gender differences
fpsyg.2014.01134,0.10664335664335664,61,572,"What determines the specificity of conflict adaptation? A review, critical analysis, and proposed synthesis",cognitive control;congruency sequence effect;task structure;associative learning
fpsyg.2011.00348,0.1065891472868217,55,516,"Glancing and Then Looking: On the Role of Body, Affect, and Meaning in Cognitive Control",computational modeling;attentional blink;emotion;cognitive control;body-state
fpsyg.2014.01160,0.10575139146567718,57,539,Mutual influences of pain and emotional face processing,pain;emotion;facial expression;ERPs;perception-action
fpsyg.2015.00007,0.10571923743500866,61,577,Validation of the Chinese version of the Clinical Assessment Interview for Negative Symptoms (CAINS): a preliminary report,negative symptoms;schizophrenia;validation
fpsyg.2015.01902,0.10545454545454545,58,550,The Effects of Changing Attention and Context in an Awake Offline Processing Period on Visual Long-Term Memory,offline processing;attention;context;consolidation;intermediate memory;working memory;recognition memory
fpsyg.2013.00597,0.10481099656357389,61,582,Maternal status regulates cortical responses to the body odor of newborns,body odor;bonding;fMRI;neonatal;reward
fpsyg.2015.01485,0.10431654676258993,58,556,Using interpersonal affect regulation in simulated healthcare consultations: an experimental investigation of self-control resource depletion,affect regulation;self-regulation;conservation of resources;ego depletion;performance;emotion;healthcare
fpsyg.2015.00997,0.10344827586206896,57,551,Quantum-like model of unconscious conscious dynamics,sensation;perception;quantum-like model;quantum apparatuses and instruments;bistable perception;unconscious inference
fpsyg.2012.00349,0.10278745644599303,59,574,Framing Attention in Japanese and American Comics: Cross-Cultural Differences in Attentional Structure,cultural psychology;visual language;comics;attention;manga
fpsyg.2012.00053,0.10265486725663717,58,565,Episodic and Semantic Autobiographical Memory and Everyday Memory during Late Childhood and Early Adolescence,autobiographical memory;everyday memory;sex differences;childhood;adolescence;development
fpsyg.2013.01019,0.10172413793103448,59,580,Cognitive strategies to regulate emotions current evidence and future directions,emotion regulation;reappraisal;distraction;labeling;cognitive strategies
fpsyg.2014.00974,0.10088495575221239,57,565,The joint Simon effect: a review and theoretical integration,joint action;joint Simon effect;social cognition;stimulus-response compatibility;referential coding;review
fpsyg.2013.00088,0.10051993067590988,58,577,Visual Surround Suppression in Schizophrenia,schizophrenia;surround suppression;cortex;contrast;luminance;size;orientation;perception
fpsyg.2012.00175,0.10036496350364964,55,548,Remembering Another Aspect of Forgetting,memory;fear;stimulus attributes;amygdala;hippocampus;context;generalization
fpsyg.2013.00066,0.09947643979057591,57,573,Perceptual Learning and Aging: Improved Performance for Low-Contrast Motion Discrimination,perceptual learning;aging;motion perception;spatial suppression;contrast
fpsyg.2014.01250,0.09800362976406533,54,551,Using multivariate decoding to go beyond contrastive analyses in consciousness research,consciousness;multivariate decoding;multivariate pattern analysis;contrastive analyses;MEG;fMRI
fpsyg.2014.00926,0.09769094138543517,55,563,Sex differences in the inference and perception of causal relations within a video game,causal inference;causal perception;learning;video games;sex differences
fpsyg.2016.01059,0.09661016949152543,57,590,Joint Perception of a Shared Object: A Minimalist Perceptual Crossing Experiment,perceptual crossing;Participatory Sense-Making (PSM);social cognition;joint attention;minimalism
fpsyg.2015.01319,0.09624796084828711,59,613,The precision of 12-month-old infants link between language and categorization predicts vocabulary size at 12 and 18 months,word learning;categorization;infants;individual differences;vocabulary;longitudinal
fpsyg.2016.00280,0.09609120521172639,59,614,When High-Capacity Readers Slow Down and Low-Capacity Readers Speed Up: Working Memory and Locality Effects,locality;working memory capacity;individual differences;Spanish;German;ACT-R
fpsyg.2013.00970,0.09565217391304348,55,575,Verbal overshadowing of face memory does occur in children too!,verbal overshadowing;face processing;episodic memory;development;interference
fpsyg.2014.01116,0.09533073929961089,49,514,Structural brain changes related to bilingualism: does immersion make a difference?,bilingualism;naturalistic learning;immersion;second language;structural plasticity;VBM;DTI
fpsyg.2012.00555,0.09490333919156414,54,569,Neural Correlates of Switching Attentional Focus during Finger Movements: An fMRI Study,attentional focus switch;finger tapping task;fMRI;premotor cortex;intraparietal lobule
fpsyg.2015.00084,0.09450171821305842,55,582,An fMRI investigation of expectation violation in magic tricks,expectation violation;magic;fMRI;caudate nucleus;perceptual prediction error;movement observation;action
fpsyg.2014.00451,0.09369676320272573,55,587,Counterfactual thinking in moral judgment: an experimental study,moral dilemma;decision making;gender;aging;utilitaristic reasoning
fpsyg.2016.00285,0.09342560553633218,54,578,Effects of Working Memory Capacity on Metacognitive Monitoring: A Study of Group Differences Using a Listening Span Test,working memory;metacognition;monitoring;working memory capacity;individual differences
fpsyg.2015.01046,0.09323583180987204,51,547,Statistical learning and adaptive decision-making underlie human response time variability in inhibitory control,bayesian modeling;decision making;learning;response time;psychophysics;inhibitory control;stop signal task
fpsyg.2012.00084,0.09293680297397769,50,538,A Network Model of Observation and Imitation of Speech,speech;language;mirror neuron;structural equation modeling;effective connectivity;action observation;ventral premotor cortex;brain imaging
fpsyg.2013.00203,0.09242144177449169,50,541,Accentuate the Positive: Semantic Access in English Compounds,morphological processing;semantics;emotion;valence;lexical decision
fpsyg.2011.00009,0.09217391304347826,53,575,Competition for Cognitive Resources During Rapid Serial Processing: Changes Across Childhood,attention;development;children;rapid serial visual processing;attentional blink
fpsyg.2015.01181,0.09154929577464789,52,568,Self perception and facial emotion perception of others in anorexia nervosa,eating disorders;fMRI;eyetracking;eye movements;affect
fpsyg.2015.00404,0.09107806691449814,49,538,Bifactor analysis and construct validity of the five facet mindfulness questionnaire (FFMQ) in non-clinical Spanish samples,five facet mindfulness questionnaire;bifactor model;structural equation modeling;anxiety;depression
fpsyg.2014.00171,0.08996539792387544,52,578,Neurophysiological evidence that musical training influences the recruitment of right hemispheric homologues for speech perception,musical training;musicians;language;speech processing;speech;transfer effects
fpsyg.2012.00186,0.08970099667774087,54,602,Social Brain Development in Williams Syndrome: The Current Status and Directions for Future Research,Williams syndrome;development;social;emotion;review
fpsyg.2014.00193,0.0896551724137931,52,580,Developmental changes in attention to faces and bodies in static and dynamic scenes,attention;cognitive load;development;dynamic faces;eye-tracking;motion
fpsyg.2014.00253,0.08897485493230174,46,517,The ties to unbind: age-related differences in feature (un)binding in working memory for emotional faces,hyper-binding;memory binding;working memory;aging;pupillary response;emotion
fpsyg.2011.00083,0.08896797153024912,50,562,The Perception of Musical Spontaneity in Improvised and Imitated Jazz Performances,music;improvisation;spontaneity;uncertainty;amygdala;action simulation;human fMRI
fpsyg.2013.00178,0.08754208754208755,52,594,The temporal priority principle: at what age does this develop?,causal reasoning;time;development
fpsyg.2015.01090,0.08680555555555555,50,576,"The relation between receptive grammar and procedural, declarative, and working memory in specific language impairment",memory;compensation;grammar;receptive grammar;specific language impairment;working memory;declarative memory;procedural memory
fpsyg.2015.01721,0.08576642335766424,47,548,A Serious Videogame as an Additional Therapy Tool for Training Emotional Regulation and Impulsivity Control in Severe Gambling Disorder,gambling disorder;video game therapy;impulsivity;emotion regulation;anger
fpsyg.2015.01938,0.08532423208191127,50,586,Situation Change: Stability and Change of Situation Variables between and within Persons,situations;situation change;person-situation transactions;situation management strategies;Situational Eight DIAMONDS;individual differences
fpsyg.2014.00959,0.08506944444444445,49,576,Perceptual and contextual awareness: methodological considerations in the search for the neural correlates of consciousness,consciousness;NCCs;contrastive analyses;perceptual awareness;contextual awareness;physical confounds
fpsyg.2016.00090,0.08499095840867993,47,553,"Subgroup Analysis in Burnout: Relations Between Fatigue, Anxiety, and Depression",burnout;depression;chronic fatigue syndrome;anxiety;fatigue;nosological classification;diagnosis;cluster analysis
fpsyg.2015.01322,0.08488964346349745,50,589,"Hypothesis-driven research for G E interactions: the relationship between oxytocin, parental divorce during adolescence, and depression in young adulthood",parental divorce;adolescence;depression;oxytocin;young adulthood
fpsyg.2014.01405,0.0843806104129264,47,557,"Contingency and congruency switch in the congruency sequence effect: a reply to Blais, Stefanidi, and Brewer (2014)",congruency sequence effect;Gratton effect;contingency learning;switch costs;conflict adaptation;cognitive control;attention;feature integration
fpsyg.2012.00215,0.08347245409015025,50,599,"Temporal Dynamics of Hypothesis Generation: The Influences of Data Serial Order, Data Consistency, and Elicitation Timing",hypothesis generation;temporal dynamics;working memory;information acquisition;decision making
fpsyg.2013.00315,0.08303886925795052,47,566,Global positioning system technology (GPS) for psychological research: a test of convergent and nomological validity,global positioning system;physical activity;individual differences;convergent validity;nomological validity
fpsyg.2011.00089,0.08290155440414508,48,579,Studying Multisensory Processing and Its Role in the Representation of Space through Pathological and Physiological Crossmodal Extinction,extinction;multisensory;neuropsychology;perception;peripersonal space;non-human primate
fpsyg.2015.01088,0.08258527827648116,46,557,Determinants of judgment and decision making quality: the interplay between information processing style and situational factors,biases;decision making competence;dual-process theory;individual differences;information processing style;intuitive;rational;transitivity
fpsyg.2015.00594,0.08178438661710037,44,538,Working memory capacity and redundant information processing efficiency,working memory capacity;systems factorial technology;linear ballistic accumulator;individual differences;memory retrieval
fpsyg.2012.00020,0.08103130755064457,44,543,Perseverative Thinking in Depression and Anxiety,depression;anxiety;perseverative thinking;rumination;brooding;worry
fpsyg.2016.00982,0.08103130755064457,44,543,"Depressive Symptoms, Self-Esteem and Perceived Parent Child Relationship in Early Adolescence",depression;self-esteem;early adolescence;motherchild relations;fatherchild relations
fpsyg.2011.00110,0.08098591549295775,46,568,Toward a Neural Basis of Music Perception A Review and Updated Model,music;brain;fMRI;EEG;ERAN;semantics
fpsyg.2012.00303,0.08080808080808081,48,594,From Emotions to Consciousness A Neuro-Phenomenal and Neuro-Relational Approach,consciousness;emotion;emotional feeling;insula;JamesLange theory
fpsyg.2015.01733,0.0807899461400359,45,557,The development of a sense of control scale,sense of agency;sense of control;motor control;measuring scale;subjective experience;consciousness;awareness
fpsyg.2011.00126,0.08047945205479452,47,584,Neurophysiological Influence of Musical Training on Speech Perception,auditory cortex;speech perception;musical training;hearing loss;speech in noise;EEG;MEG;neuroplasticity
fpsyg.2014.00051,0.07979626485568761,47,589,Advert saliency distracts children's visual attention during task-oriented internet use,online advertising;children;internet use;distraction;visual saliency;visual attention
fpsyg.2016.00506,0.0797872340425532,45,564,Cognitive Modeling of Individual Variation in Reference Production and Comprehension,ACT-R;cognitive modeling;perspective taking;processing speed;reference comprehension;reference production;working memory
fpsyg.2014.00103,0.07969639468690702,42,527,Meet the Fribbles: novel stimuli for use within behavioural research,attention;memory;anxiety;phobia;generalization;behaviour;avoidance;stimuli
fpsyg.2011.00285,0.07889908256880734,43,545,Language-Mediated Visual Orienting Behavior in Low and High Literates,attention;eye movements;literacy;phonological processing;semantic processing
fpsyg.2015.01821,0.07849829351535836,46,586,Sensitivity of Physiological Emotional Measures to Odors Depends on the Product and the Pleasantness Ranges Used,odor perception;emotion;psychophysiology;pleasantness;subjective sensitivity;physiological sensitivity;fragrance
fpsyg.2016.00896,0.078397212543554,45,574,Editorial: The Social Nature of Emotions,emotion;emotional expression;emotion processing;group processes;culture;social interaction;affective science
fpsyg.2014.01527,0.07832422586520947,43,549,Cognitive penetration and the gallery of indiscernibles,perception;cognitive penetration;aesthetic value;indiscernibles;attention
fpsyg.2014.00404,0.07758620689655173,45,580,Test battery for measuring the perception and recognition of facial expressions of emotion,emotion perception;emotion recognition;individual differences;psychometrics;facial expression
fpsyg.2012.00099,0.07707129094412331,40,519,Gesture s Neural Language,gesture;language;brain;meaning;action understanding;fMRI
fpsyg.2016.00201,0.07678883071553229,44,573,Developmental Abilities to Form Chunks in Immediate Memory and Its Non-Relationship to Span Development,chunking;short-term memory;immediate memory;working memory;cognitive development;capacity;algorithmic complexity;compression
fpsyg.2014.00819,0.07640067911714771,45,589,Reentrant processing mediates object substitution masking: comment on P der (2013),visual masking;object substitution masking;feed-forward;reentrant processing;attention
fpsyg.2015.00650,0.07612456747404844,44,578,Embodied memory: unconscious smiling modulates emotional evaluation of episodic memories,somatic markers;memory;embodied cognition;facial feedback hypothesis;reconsolidation
fpsyg.2015.01309,0.07606679035250463,41,539,Using sound-taste correspondences to enhance the subjective value of tasting experiences,taste;sound;music;perception;experience design;gastrophysics
fpsyg.2016.00278,0.07578558225508318,41,541,Sex Differences in Music: A Female Advantage at Recognizing Familiar Melodies,music;music cognition;melody;declarative memory;recognition;sex differences;musical training;language
fpsyg.2014.00087,0.07567567567567568,42,555,Age differences in medial prefrontal activity for subsequent memory of truth value,medial prefrontal cortex;truth value;aging;encoding;insula
fpsyg.2015.01203,0.07557117750439367,43,569,Are there right hemisphere contributions to visually-guided movement? Manipulating left hand reaction time advantages in dextrals,cerebral asymmetry;reaching;handedness;visuospatial processing;attention;reaction time
fpsyg.2013.00429,0.07557117750439367,43,569,The depressive situation,depression;existential situation;experiential synthesis;practical sense;habitus;narrativity;evaluative coherence;caring
fpsyg.2010.00023,0.07557117750439367,43,569,"If You Know Something, Say Something: Young Children's Problem with False Beliefs",theory-of-mind;pragmatics;language development;social cognition
fpsyg.2015.00249,0.07556270096463022,47,622,"Stimulus-category competition, inhibition, and affective devaluation: a novel account of the uncanny valley",uncanny valley;cognitive conflict;inhibition;affect;emotion;inhibitory devaluation;visual perception;cognitive dissonance
fpsyg.2013.00181,0.07468123861566485,41,549,Two Sides of Meaning: The Scalp-Recorded N400 Reflects Distinct Contributions from the Cerebral Hemispheres,event-related potentials;N400;language;hemispheric asymmetry;hemispheric cooperation;sentential constraint;predictability;hierarchical linear modeling
fpsyg.2015.01336,0.0745697896749522,39,523,Erotic subset for the Nencki Affective Picture System (NAPS ERO): cross-sexual comparison study,emotion;erotic stimuli;homosexual;heterosexual;sexual orientation;Nencki Affective Picture System
fpsyg.2011.00016,0.07400379506641366,39,527,Gender Affects Body Language Reading,visual perception;biological motion;social cognition;gender
fpsyg.2016.00225,0.07394366197183098,42,568,Anchoring in Numeric Judgments of Visual Stimuli,anchoring effects;decision making;age estimation;cognitive load;judgment;source credibility
fpsyg.2014.00278,0.07389162561576355,45,609,From the heart to the mind: cardiac vagal tone modulates top-down and bottom-up visual perception and attention to emotional stimuli,cardiac vagal tone;emotion regulation;spatial frequency;perception;attention
fpsyg.2015.00822,0.0737410071942446,41,556,Hypnosis-based psychodynamic treatment in ALS: a longitudinal study on patients and their caregivers,amyotrophic lateral sclerosis (ALS);hypnosis;anxiety;depression;quality of life;defense mechanisms;ALSFRS-r;psychodynamic intervention
fpsyg.2012.00320,0.07347670250896057,41,558,Neural Oscillations Carry Speech Rhythm through to Comprehension,intelligibility;language;oscillations;phase locking;speech comprehension;speech rate;theta
fpsyg.2015.01632,0.07344632768361582,39,531,The moderator role of emotion regulation ability in the link between stress and well-being,emotion regulation;stress;gender differences;moderation;happiness;depression;emotional intelligence
fpsyg.2011.00218,0.07304347826086957,42,575,"Active Inference, Attention, and Motor Preparation",priming;motor preparation;action selection;attention;precision;free energy;active inference
fpsyg.2014.00487,0.07304347826086957,42,575,Relations between executive function and emotionality in preschoolers: Exploring a transitive cognition emotion linkage,executive function;preschool;emotional expression;emotion regulation;self-regulation
fpsyg.2011.00080,0.072992700729927,40,548,The Role of Orbitofrontal Cortex in Processing Empathy Stories in 4- to 8-Year-Old Children,OFC;cognitive empathy;affective empathy;children;fNIRS;verbal;non-verbal
fpsyg.2016.01021,0.07285974499089254,40,549,U Can Touch This: How Tablets Can Be Used to Study Cognitive Development,tablet;touch screen;developmental psychology;methodology;children;memory;perception;recognition
fpsyg.2014.00044,0.07253886010362694,42,579,"Timbre-induced pitch shift from the perspective of Signal Detection Theory: the impact of musical expertise, silence interval, and pitch region",Signal Detection Theory;pitch shift;pitch discrimination;pianists;violinists;timbre;memory;pitch region
fpsyg.2014.00845,0.07142857142857142,40,560,Proximity and gaze influences facial temperature: a thermal infrared imaging study,gaze;interpersonal distance;thermal imaging;autonomic nervous system;emotion regulation
fpsyg.2012.00534,0.07130434782608695,41,575,The Role of Human Parietal Area 7A as a Link between Sequencing in Hand Actions and in Overt Speech Production,language;speech;aphasia;fMRI;broca;apraxia;repetition
fpsyg.2015.01373,0.07065217391304347,39,552,Wearing weighted backpack dilates subjective visual duration: the role of functional linkage between weight experience and visual timing,duration estimation;weight;action affordance;bodily states;embodiment
fpsyg.2013.00104,0.07050092764378478,38,539,Lateralized Difference in Tympanic Membrane Temperature: Emotion and Hemispheric Activity,tympanic membrane temperature;motivational orientation;cortical asymmetry;lateralization;mood;emotion;hemispheric asymmetry
fpsyg.2011.00026,0.0703125,36,512,Facial Emotion and Identity Processing Development in 5- to 15-Year-Old Children,face processing;facial emotion;facial identity;development
fpsyg.2014.01003,0.06994328922495274,37,529,"Interoceptive sensitivity, body weight and eating behavior in children: a prospective study",body weight;children;eating behavior;heartbeat perception;interoceptive sensitivity;overweight
fpsyg.2015.00162,0.06956521739130435,40,575,Effects of working memory load on uncertain decision-making: evidence from the Iowa Gambling Task,Iowa Gambling Task;uncertain decision-making;working memory;somatic marker hypothesis;implicit learning
fpsyg.2013.00495,0.06944444444444445,40,576,Mind wandering and education: from the classroom to online learning,mind wandering;attention;educational psychology;learning;teaching;online learning
fpsyg.2015.00705,0.06934306569343066,38,548,First-born siblings show better second language skills than later born siblings,birth order;sibling;second language acquisition;language proficiency;bilingualism
fpsyg.2013.00982,0.0690846286701209,40,579,Revisiting the learning curve (once again),learning curve;averaging;individual differences;mathematical model;environment structure
fpsyg.2014.00518,0.06890459363957598,39,566,Impulsive action: emotional impulses and their control,action readiness;appraisal;control precedence;emotional impulses;impulse control;multiple emotions;impulsive action;motivation
fpsyg.2016.00258,0.06882591093117409,34,494,Sex Differences in Using Spatial and Verbal Abilities Influence Route Learning Performance in a Virtual Environment: A Comparison of 6- to 12-Year Old Boys and Girls,sex differences;route learning;development;spatial abilities;verbal memory
fpsyg.2012.00536,0.06844106463878327,36,526,How Body Balance Influences Political Party Evaluations: A Wii Balance Board Study,embodied cognition;conceptual metaphors
fpsyg.2015.00286,0.06830122591943957,39,571,Musical plus phonological input for young foreign language readers,phonological awareness;literacy;foreign language;reading;working memory;music
fpsyg.2014.01001,0.06776859504132231,41,605,The heterogeneous world of congruency sequence effects: an update,cognitive control;congruency sequence effect;contingency learning;feature integration;conflict adaptation;repetition expectancy
fpsyg.2012.00204,0.06678700361010831,37,554,Old Proverbs in New Skins An fMRI Study on Defamiliarization,reading;familiarity;fMRI;esthetics;foregrounding;proverbs;literature
fpsyg.2013.00588,0.06620209059233449,38,574,Accounting for individual differences in human associative learning,individual differences;association learning;psychopathology;depression;perceptual processing;attention
fpsyg.2014.01382,0.06610169491525424,39,590,Response selection difficulty modulates the behavioral impact of rapidly learnt action effects,ideomotor theory;learning;goal-directed behavior;differential outcomes;action effects;rule learning;SR mapping;compatibility
fpsyg.2015.01552,0.06607142857142857,37,560,Poor readers' retrieval mechanism: efficient access is not dependent on reading skill,memory retrieval;sentence processing;speed-accuracy trade-off;reading comprehension;individual differences
fpsyg.2016.00814,0.06506849315068493,38,584,Music As a Sacred Cue? Effects of Religious Music on Moral Behavior,religion;music;associative learning;morality;priming
fpsyg.2015.00706,0.06502636203866433,37,569,Happiness and arousal: framing happiness as arousing results in lower happiness ratings for older adults,happiness;age;arousal;age-differences;emotion
fpsyg.2015.01827,0.06495726495726496,38,585,A Short Executive Function Training Program Improves Preschoolers Working Memory,executive functions;cognitive control;preschoolers;training;working memory;mathematics
fpsyg.2016.00497,0.06463878326996197,34,526,Neuropsychological Assessment of a New Computerized Cognitive Task that Was Developed to Train Several Cognitive Functions Simultaneously,cognitive training method;multiple functions;working memory;daily activity;human;neuropsychological test batteries
fpsyg.2014.01201,0.06463195691202872,36,557,Action and familiarity effects on self and other expert musicians Laban effort-shape analyses of expressive bodily behaviors in instrumental music performance: a case study approach,music performance;bodily action;embodied cognition;Laban effort-shape analysis;expression
fpsyg.2013.00639,0.06428571428571428,36,560,Age effects on explicit and implicit memory,aging;implicit memory;priming;recognition;models of memory
fpsyg.2015.01109,0.0641025641025641,35,546,Change blindness in pigeons (Columba livia): the effects of change salience and timing,change detection;change blindness;attention;pigeon;timing
fpsyg.2016.00975,0.06368330464716007,37,581,The Influence of Mimicry on the Reduction of Infra-Humanization,mimicry;imitating;infra-humanization;emotions;attitudes;embodiment
fpsyg.2012.00448,0.06355140186915888,34,535,Infants Learning of Phonological Status,infants;perception;phonology;phonemes;speech
